Product URL,APPLICATION VISCOSITY (25°C),Above sea level,Accessory description,Accessory material,Accessory rated voltage,Accessory size,Accessory type,Actuator adjustment,Actuator material,Actuator type,Altitude,Ambient temperature,Application,Application Method,Application Surface,Application method,Application methods,Application surface,Application type,Approx. weight,Asset,Atmosphere,Balancing Method,Batteries Current,Battery Type,Battery type,Baud rate,Bearing cap,Body material,Bolt Material,Brake Type,Brake input Voltage,Breakdown torque,Brightness scale maximum,Brightness scale minimum,Busbar Voltage (DC),Busbar voltage (DC),By-pass transformer,CATALYSIS PER VOLUME A,CATALYSIS PER VOLUME B,CATALYSIS PER VOLUME C,Capacity @ 25°C,Casing,Certification,Code color paint,Color,Color component for terminal block,Color scale,Communication,Communication protocol,Complement,Component B,Component B type II,Component C,Connection Cables Quantity,Connection output type,Constructive form,Contact action,Contact type,Contactors compatible with this product,Control voltage,Cooling,Cura,Cure temperature,Cure time,Curing,Current type,DE bearing Seal,DESCRICAO TINTA,DRYING TOUCH (25°C),Degree of Protection,Degree of protection,Depth,Description,Design,Digital outputs,Dilution (% volume),Dimension of touch area,Dimensions,Drain,Drip Cover,Drying handling  (25°C),Duty Cycle,Efficiency @ 100%,Efficiency @ 50%,Efficiency @ 75%,"Efficiency Cos Φ 0,8 (100% of load) [%]","Efficiency Cos Φ 0,8 (25% of load) [%]","Efficiency Cos Φ 0,8 (50% of load) [%]","Efficiency Cos Φ 0,8 (75% of load) [%]","Efficiency Cos Φ 0,9 (100% of load) [%]","Efficiency Cos Φ 0,9 (25% of load) [%]","Efficiency Cos Φ 0,9 (50% of load) [%]","Efficiency Cos Φ 0,9 (75% of load) [%]","Efficiency Cos Φ 1,0 (100% of load) [%]","Efficiency Cos Φ 1,0 (25% of load) [%]","Efficiency Cos Φ 1,0 (50% of load) [%]","Efficiency Cos Φ 1,0 (75% of load) [%]",Enclosure,Enclosure type,Equalizing voltage @ 25°C,Espessura,Evaporation,Exciting current,Family,Fan Cover material,Fan material,Final drying (25° C),Floating Voltage @ 25°C,Foot flatness,Frame,Frame Material,Frequency,Function,Function complement,Gateway/Edge Device,Ground pin position,Grounding Lugs,HV rated voltage,HV/LV conductors material,Height,Hot spot,Housing material,Impedance,Impregnation Method,Input Voltage,Input voltage,Instalation,Insulating temperature class,Insulation Class,Interface 1,Interface 2,Internal resistance,Joints Seal,K Factor,L. R. Amperes,LIFETSPAN MIXTURE (25°C),LRC,Language,Law number,License,Load percentaje,Locked rotor time,Locked rotor torque,Main terminal box hole,Manimum drying refinish (25°C),Max. nominal current for terminal blocks,Max. short circuit capacity,Maximum ambient temperature,Maximum discharge current,Maximum drying refinish (25°C),Maximum output current,Maximum recharge current,Maximum temperature dry resist,Maximum thickness,Maximum thickness coat dry,Measurement type,Minimum thickness,Minimum thickness coat dry,Model,Moment of inertia (J),Motor circuit breakers compatible with this product,Mounting,NBI (AT),NDE bearing Seal,NORMATIZATION,No load current,No-load losses,Noise level,Nominal operating temperature,Nominal section of borne cable,Number of Cells,Number of Poles,Number of battery modules,Number of contacts,Number of digital inputs,"Number of digital outputs (PNP type, isolated and protected)",Number of phases,Number of points,Number of poles,Number of stages,Number of terminal poles,Operating / command voltage,Operating current,Operating temperature,Operating voltage,Operating/control voltage,Output,Output contact,Output voltage,Overload protector (phenolic),PACKAGE CONTENT,PACKAGING,PAINT COLOR,PAINT COMMERCIAL COLOR,PAINT COMPONENT,PAINT FAMILY,PAINT FINISH,PAINT FUNCTION,PAINT PRODUCTS LINE,PAINT VERSION,Pack,Painting,Partial discharge,Payloads,Phase,Power,Power factor @ 100%,Power factor @ 50%,Power factor @ 75%,Product,Product family,Product group,Protection degree,REFERENCIA TINTA LIQUIDA,RESIN SYSTEM,Rated LV voltage,Rated Voltage,Rated current,Rated power,Rated speed,Rated torque,Rated voltage,Reactive power,Regreasing System,"Regulation Cos Φ 1,0 (100% of load) [%]","Regulation Cos Φ 1,0 (80% of load) [%]","Regulation Cos Φ 1,0 (90% of load) [%]",Relays,Resilient Base,Resin Relation,Rotation,SOLIDS VOLUME,SOLVENT ETQ,Screw cap,Service factor,Shaft Locking Device,Shaft Material,Shine,Slip,Smart code,Socket Type,Solids per volume,Space Heater Voltage,Specific weight,Standard,Standard IEC 61439-1,Starting Method,Structure Color,Structure color,Subscription time,Supplement for accessories for terminal block line,Supply voltage,Surface Preparation,Surface preparation,Synchronous speed,Taps,Temperature rise,Terminal Block,Terminal line reference,Thermal Class,Thread dimension,Timing function,Total losses,Tropicalized Painting,Type,UN CODE,Unit,Use,Use recommendations,VECTOR GROUP,Voltage,Voltage switch type,Weight,Width,Winding temperature rise,Winding thermal protection
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-25-cv-2P-W63-1Ph-220-V-60-Hz-IC411---TEFC---B3D/p/15166208,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,3.4 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,170 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V'Ring,,,IP55,,,,,,,,,"Plastic, closed",Without,,S1,57.0,34.0,46.0,,,,,,,,,,,,,IC411 - TEFC,,,,,,,Industrial polymer,Plastic,,,,W63,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,4.82 A,,3.3,,,,,23s (cold) 13s (hot),50 %,,,,,,,,,,,,,,,,,0.0002 kgm²,,B3D,,V'Ring,,1.09 A,,60.0 dB(A),,,,2,,,,,,,,,,,,,,,0.18 kW (0.25 HP-cv),,,Without overload protector,,,,,,,,,,,,Without finishing painting,,,,,0.98,0.96,0.97,,,,,,,,,1.46 A,,3450 rpm,0.051 kgfm,220 V,,,,,,,,,Both (CW and CCW),,,,1.15,Without,SAE 1040/45 Carbon Steel,,4.17 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,Without,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-25-cv-4P-W63-1Ph-220-V-60-Hz-IC411---TEFC---B3D/p/15166338,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,4.1 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,160 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V'Ring,,,IP55,,,,,,,,,"Plastic, closed",Without,,S1,57.0,36.5,48.5,,,,,,,,,,,,,IC411 - TEFC,,,,,,,Industrial polymer,Plastic,,,,W63,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,4.38 A,,2.9,,,,,19s (cold) 11s (hot),50 %,,,,,,,,,,,,,,,,,0.0004 kgm²,,B3D,,V'Ring,,1.23 A,,50.0 dB(A),,,,4,,,,,,,,,,,,,,,0.18 kW (0.25 HP-cv),,,Without overload protector,,,,,,,,,,,,Without finishing painting,,,,,0.95,0.85,0.93,,,,,,,,,1.51 A,,1693 rpm,0.104 kgfm,220 V,,,,,,,,,Both (CW and CCW),,,,1.15,Without,SAE 1040/45 Carbon Steel,,5.94 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,Without,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-33-cv-2P-W63-1Ph-220-V-60-Hz-IC411---TEFC---B3D/p/15165977,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,3.8 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,170 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V'Ring,,,IP55,,,,,,,,,"Plastic, closed",Without,,S1,63.0,43.0,54.0,,,,,,,,,,,,,IC411 - TEFC,,,,,,,Industrial polymer,Plastic,,,,W63,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,6.81 A,,3.7,,,,,18s (cold) 10s (hot),45 %,,,,,,,,,,,,,,,,,0.0002 kgm²,,B3D,,V'Ring,,0.900 A,,60.0 dB(A),,,,2,,,,,,,,,,,,,,,0.25 kW (0.33 HP-cv),,,Without overload protector,,,,,,,,,,,,Without finishing painting,,,,,0.98,0.96,0.97,,,,,,,,,1.84 A,,3440 rpm,0.071 kgfm,220 V,,,,,,,,,Both (CW and CCW),,,,1.15,Without,SAE 1040/45 Carbon Steel,,4.44 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,Without,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-33-cv-4P-W63-1Ph-220-V-60-Hz-IC411---TEFC---B3D/p/15167272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,1800 rpm,,,,,,,,,,,,,,,,220 V,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-33-cv-4P-W71-1Ph-220-V-60-Hz-IC411---TEFC---B3D/p/15166340,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,5.2 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,160 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V'Ring,,,IP55,,,,,,,,,"Plastic, closed",Without,,S1,61.0,41.0,53.5,,,,,,,,,,,,,IC411 - TEFC,,,,,,,Industrial polymer,Plastic,,,,W71,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,6.40 A,,3.3,,,,,18s (cold) 10s (hot),50 %,,,,,,,,,,,,,,,,,0.0006 kgm²,,B3D,,V'Ring,,1.30 A,,50.0 dB(A),,,,4,,,,,,,,,,,,,,,0.25 kW (0.33 HP-cv),,,Without overload protector,,,,,,,,,,,,Without finishing painting,,,,,0.96,0.91,0.96,,,,,,,,,1.94 A,,1698 rpm,0.143 kgfm,220 V,,,,,,,,,Both (CW and CCW),,,,1.15,Without,SAE 1040/45 Carbon Steel,,5.67 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,Without,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-5-cv-2P-W63-1Ph-220-V-60-Hz-IC411---TEFC---B3D/p/15167172,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,4.7 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,150 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V'Ring,,,IP55,,,,,,,,,"Plastic, closed",Without,,S1,68.5,53.0,64.0,,,,,,,,,,,,,IC411 - TEFC,,,,,,,Industrial polymer,Plastic,,,,W63,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,10.0 A,,4.0,,,,,16s (cold) 9s (hot),35 %,,,,,,,,,,,,,,,,,0.0003 kgm²,,B3D,,V'Ring,,0.900 A,,60.0 dB(A),,,,2,,,,,,,,,,,,,,,0.37 kW (0.5 HP-cv),,,Without overload protector,,,,,,,,,,,,Without finishing painting,,,,,0.98,0.96,0.97,,,,,,,,,2.51 A,,3430 rpm,0.105 kgfm,220 V,,,,,,,,,Both (CW and CCW),,,,1.15,Without,SAE 1040/45 Carbon Steel,,4.72 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,Without,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-5-cv-4P-W63-1Ph-220-V-60-Hz-IC411---TEFC---B3D/p/15167273,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,5.8 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,150 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V'Ring,,,IP55,,,,,,,,,"Plastic, closed",Without,,S1,70.5,54.0,65.0,,,,,,,,,,,,,IC411 - TEFC,,,,,,,Industrial polymer,Plastic,,,,W63,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,8.68 A,,3.5,,,,,23s (cold) 13s (hot),50 %,,,,,,,,,,,,,,,,,0.0007 kgm²,,B3D,,V'Ring,,1.20 A,,50.0 dB(A),,,,4,,,,,,,,,,,,,,,0.37 kW (0.5 HP-cv),,,Without overload protector,,,,,,,,,,,,Without finishing painting,,,,,0.96,0.91,0.96,,,,,,,,,2.48 A,,1679 rpm,0.215 kgfm,220 V,,,,,,,,,Both (CW and CCW),,,,1.15,Without,SAE 1040/45 Carbon Steel,,6.72 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,Without,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-5-cv-4P-W71-1Ph-220-V-60-Hz-IC411---TEFC---B34D/p/15151943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,1800 rpm,,,,,,,,,,,,,,,,220 V,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-5-cv-4P-W71-1Ph-220-V-60-Hz-IC411---TEFC---B3D/p/15166342,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,6.0 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,150 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V'Ring,,,IP55,,,,,,,,,"Plastic, closed",Without,,S1,70.5,54.0,65.0,,,,,,,,,,,,,IC411 - TEFC,,,,,,,Industrial polymer,Plastic,,,,W71,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,8.68 A,,3.5,,,,,23s (cold) 13s (hot),50 %,,,,,,,,,,,,,,,,,0.0007 kgm²,,B3D,,V'Ring,,1.20 A,,50.0 dB(A),,,,4,,,,,,,,,,,,,,,0.37 kW (0.5 HP-cv),,,Without overload protector,,,,,,,,,,,,Without finishing painting,,,,,0.96,0.91,0.96,,,,,,,,,2.48 A,,1679 rpm,0.215 kgfm,220 V,,,,,,,,,Both (CW and CCW),,,,1.15,Without,SAE 1040/45 Carbon Steel,,6.72 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,Without,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-75-cv-2P-W71-1Ph-220-V-60-Hz-IC411---TEFC---B34D/p/15166210,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,5.8 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,150 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V'Ring,,,IP55,,,,,,,,,"Plastic, closed",Without,,S1,70.0,54.0,65.0,,,,,,,,,,,,,IC411 - TEFC,,,,,,,Industrial polymer,Plastic,,,,W71,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,14.6 A,,4.0,,,,,10s (cold) 6s (hot),35 %,,,,,,,,,,,,,,,,,0.0003 kgm²,,B34D,,V'Ring,,1.15 A,,60.0 dB(A),,,,2,,,,,,,,,,,,,,,0.55 kW (0.75 HP-cv),,,Without overload protector,,,,,,,,,,,,Without finishing painting,,,,,0.98,0.96,0.97,,,,,,,,,3.64 A,,3425 rpm,0.156 kgfm,220 V,,,,,,,,,Both (CW and CCW),,,,1.15,Without,SAE 1040/45 Carbon Steel,,4.86 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,Without,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/W12/W12-Permanent-Capacitor-0-75-cv-2P-W71-1Ph-220-V-60-Hz-IC411---TEFC---B3D/p/15166209,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,5.7 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,150 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V'Ring,,,IP55,,,,,,,,,"Plastic, closed",Without,,S1,70.0,54.0,65.0,,,,,,,,,,,,,IC411 - TEFC,,,,,,,Industrial polymer,Plastic,,,,W71,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,14.6 A,,4.0,,,,,10s (cold) 6s (hot),35 %,,,,,,,,,,,,,,,,,0.0003 kgm²,,B3D,,V'Ring,,1.15 A,,60.0 dB(A),,,,2,,,,,,,,,,,,,,,0.55 kW (0.75 HP-cv),,,,,,,,,,,,,,,Without finishing painting,,,,,0.98,0.96,0.97,,,,,,,,,3.64 A,,3425 rpm,0.156 kgfm,220 V,,,,,,,,,Both (CW and CCW),,,,1.15,Without,SAE 1040/45 Carbon Steel,,4.86 %,,,,,,,,Direct On Line,,,,,,,,,,80 K,Without,,,,,,Without,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Pumps/WPump/WPump-J-type-%28Thread%29/WPUMP-Permanent-Capacitor-0-16-cv-2P-42Y-1Ph-220-V-60-Hz-IC01---ODP---Foot-mounted/p/14239912,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,6.3 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,400 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Without Bearing Seal,,,IP21,,,,,,,,,,Without,,Cont.(S1),35.5,20.9,28.9,,,,,,,,,,,,,IC01 - ODP,,,,,,,Without Fan Cover,Without fan,,,,42Y,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,5.50 A,,3.5x(Code J),,,,,10s (cold) 6s (hot),150 %,,,,,,,,,,,,,,,,,0.0003 kgm²,,F-3/B34T,,Without Bearing Seal,,0.900 A,,,,,,2,,,,,,,,,,,,,,,0.12 kW (0.16 HP-cv),,,Without overload protector,,,,,,,,,,,,Munsell N 1 - Matte 207N (ISO 12944 - C2),,,,,0.98,0.97,0.98,,,,,,,,,1.57 A,,3490 rpm,0.033 kgfm,220 V,,,,,,,,,CCW,,,CARBON STEEL SAE 1040/45,1.75,,SAE 1040/45 Carbon Steel,,3.06 %,,,,,,,,Direct On Line,,,,,,,,,,105 K,,,,,,,Without,,,,,,,,,,,,Thermostat - 2 wires 1 per phase
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Pumps/WPump/WPump-J-type-%28Thread%29/WPUMP-Permanent-Capacitor-0-16-cv-2P-42Y-1Ph-220-V-60-Hz-IC01---ODP---Foot-mounted/p/14956432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,3600 rpm,,,,,,,,,,,,,,,,220 V,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Pumps/WPump/WPump-J-type-%28Thread%29/WPUMP-Permanent-Capacitor-0-16-cv-2P-42Y-1Ph-220-V-60-Hz-IC01---ODP---Foot-mounted/p/14956443,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,6.3 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,400 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Without Bearing Seal,,,IP21,,,,,,,,,,Without,,Cont.(S1),35.5,20.9,28.9,,,,,,,,,,,,,IC01 - ODP,,,,,,,Without Fan Cover,Without fan,,,,42Y,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,5.50 A,,3.5x(Code J),,,,,10s (cold) 6s (hot),150 %,,,,,,,,,,,,,,,,,0.0003 kgm²,,F-3/B34T,,Without Bearing Seal,,0.900 A,,,,,,2,,,,,,,,,,,,,,,0.12 kW (0.16 HP-cv),,,Without overload protector,,,,,,,,,,,,Munsell N 1 - Matte 207N (ISO 12944 - C2),,,,,0.98,0.97,0.98,,,,,,,,,1.57 A,,3490 rpm,0.033 kgfm,220 V,,,,,,,,,CCW,,,CARBON STEEL SAE 1040/45,1.75,,AISI 316 Stainless Steel,,3.06 %,,,,,,,,Direct On Line,,,,,,,,,,105 K,,,,,,,Without,,,,,,,,,,,,Thermostat - 2 wires 1 per phase
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Pumps/WPump/WPump-J-type-%28Thread%29/WPUMP-Permanent-Capacitor-0-25-cv-2P-42Y-1Ph-220-V-60-Hz-IC01---ODP---Foot-mounted/p/14956438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,3600 rpm,,,,,,,,,,,,,,,,220 V,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Pumps/WPump/WPump-J-type-%28Thread%29/WPUMP-Permanent-Capacitor-0-25-cv-2P-42Y-1Ph-220-V-60-Hz-IC01---ODP---Foot-mounted/p/14956445,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,6.3 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,300 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Without Bearing Seal,,,IP21,,,,,,,,,,Without,,Cont.(S1),49.0,36.5,47.0,,,,,,,,,,,,,IC01 - ODP,,,,,,,Without Fan Cover,Without fan,,,,42Y,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,7.40 A,,3.7x(Code H),,,,,10s (cold) 6s (hot),85 %,,,,,,,,,,,,,,,,,0.0003 kgm²,,F-3/B34T,,Without Bearing Seal,,1.70 A,,,,,,2,,,,,,,,,,,,,,,0.18 kW (0.25 HP-cv),,,Without overload protector,,,,,,,,,,,,Munsell N 1 - Matte 207N (ISO 12944 - C2),,,,,0.85,0.72,0.78,,,,,,,,,2.00 A,,3460 rpm,0.051 kgfm,220 V,,,,,,,,,CCW,,,CARBON STEEL SAE 1040/45,1.75,,AISI 316 Stainless Steel,,3.89 %,,,,,,,,Direct On Line,,,,,,,,,,105 K,,,,,,,Without,,,,,,,,,,,,Thermostat - 2 wires 1 per phase
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Pumps/WPump/WPump-J-type-%28Thread%29/WPUMP-Permanent-Capacitor-0-25-cv-2P-42YJ-1Ph-220-V-60-Hz-IC01---ODP---Foot-mounted/p/14330070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABNT NBR 17094,,,,,,,,,,3600 rpm,,,,,,,,,,,,,,,,220 V,,,,,
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Pumps/WPump/WPump-J-type-%28Thread%29/WPUMP-Permanent-Capacitor-0-33-cv-2P-42Y-1Ph-220-V-60-Hz-IC01---ODP---Foot-mounted/p/14956433,,,,,,,,,,,1000 m.a.s.l.,-20°C to +40°C,,,,,,,,7.8 kg,,,Not Balanced,,,,,No-Without Bearing Cap,,Carbon Steel,,,300 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Without Bearing Seal,,,IP21,,,,,,,,,,Without,,Cont.(S1),49.5,32.5,43.0,,,,,,,,,,,,,IC01 - ODP,,,,,,,Without Fan Cover,Without fan,,,,42Y,Aluminum,60 Hz,,,,,Single,,,,,,,Dip and Bake Polyester,,,,,F,,,,,,11.3 A,,3.9x(Code J),,,,,10s (cold) 6s (hot),80 %,,,,,,,,,,,,,,,,,0.0004 kgm²,,F-3/B34T,,Without Bearing Seal,,2.16 A,,,,,,2,,,,,,,,,,,,,,,0.25 kW (0.33 HP-cv),,,Without overload protector,,,,,,,,,,,,Munsell N 1 - Matte 207N (ISO 12944 - C2),,,,,0.78,0.66,0.73,,,,,,,,,2.90 A,,3460 rpm,0.070 kgfm,220 V,,,,,,,,,CCW,,,CARBON STEEL SAE 1040/45,1.75,,SAE 1040/45 Carbon Steel,,3.89 %,,,,,,,,Direct On Line,,,,,,,,,,105 K,,,,,,,Without,,,,,,,,,,,,Thermostat - 2 wires 1 per phase
